Duty Period #,Flights
16037,"['NA3021', 'NA2816', 'NA3566', 'NA1911', 'NA1365', 'NA2659']"
16038,"['NA2561', 'NA3358', 'NA3048', 'NA2730']"
16039,"['NA1485', 'NA1825', 'NA1035', 'NA1911', 'NA1344']"
16040,"['NA2423', 'NA3081', 'NA3316']"
16041,"['NA3230', 'NA2143', 'NA1572', 'NA2595']"
16042,"['NA1733', 'NA1285', 'NA2423', 'NA2937', 'NA1705', 'NA1365']"
16043,"['NA3671', 'NA1825', 'NA1014', 'NA2595']"
16044,"['NA3021', 'NA1877', 'NA1227', 'NA2061']"
16045,"['NA1248', 'NA1674']"
16046,"['NA3671', 'NA2771', 'NA3566', 'NA1911', 'NA1344', 'NA1855']"
16047,"['NA2967', 'NA1674']"
16048,"['NA3528', 'NA2033', 'NA1344', 'NA2061']"
16049,"['NA3021', 'NA1877', 'NA1035', 'NA2730']"
16050,"['NA1452', 'NA2128', 'NA1572', 'NA2836']"
16051,"['NA2967', 'NA2033', 'NA1227', 'NA2328', 'NA3172', 'NA3316']"
16052,"['NA1485', 'NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA1940']"
16053,"['NA2993', 'NA2033', 'NA1227', 'NA1911', 'NA1193', 'NA2659']"
16054,"['NA1485', 'NA2452', 'NA3081']"
16055,"['NA3596', 'NA1877', 'NA1227', 'NA1911', 'NA1365', 'NA2659']"
16056,"['NA1285', 'NA2143', 'NA1572', 'NA2239']"
16057,"['NA1733', 'NA1248', 'NA2128']"
16058,"['NA1139', 'NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA1754']"
16059,"['NA3021', 'NA2004', 'NA1398', 'NA2836']"
16060,"['NA2967', 'NA1825', 'NA1150', 'NA2361']"
16061,"['NA3528', 'NA2033', 'NA1440', 'NA2328', 'NA3172', 'NA3316']"
16062,"['NA1485', 'NA2263', 'NA1540', 'NA2836']"
16063,"['NA3021', 'NA1825', 'NA1193', 'NA2659']"
16064,"['NA2993', 'NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA1940']"
16065,"['NA2452', 'NA3137', 'NA3296', 'NA2061']"
16066,"['NA2967', 'NA2033', 'NA1365', 'NA2595']"
16067,"['NA3230', 'NA2751']"
16068,"['NA3671', 'NA2033', 'NA1227', 'NA2089']"
16069,"['NA2033', 'NA1440', 'NA1855']"
16070,"['NA2993', 'NA1674', 'NA1398', 'NA2532']"
16071,"['NA2967', 'NA1877', 'NA1440', 'NA2751']"
16072,"['NA1825', 'NA1227', 'NA2361', 'NA3117']"
16073,"['NA2771', 'NA3566', 'NA1911', 'NA1344', 'NA2061']"
16074,"['NA1485', 'NA1877', 'NA1014', 'NA1911', 'NA1344', 'NA2659']"
16075,"['NA1485', 'NA1825', 'NA1227', 'NA1705', 'NA1365', 'NA2595']"
16076,"['NA1485', 'NA2033', 'NA1227', 'NA1911', 'NA1365']"
16077,"['NA2967', 'NA1674', 'NA1365', 'NA2595']"
16078,"['NA1733', 'NA1440', 'NA2361']"
16079,"['NA1139', 'NA2263', 'NA1604', 'NA1705']"
16080,"['NA2176', 'NA1452', 'NA2328', 'NA3048', 'NA2730']"
16081,"['NA2993', 'NA2816', 'NA3611', 'NA2659']"
16082,"['NA2967', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2532']"
16083,"['NA2993', 'NA2452', 'NA2937', 'NA1705', 'NA1365']"
16084,"['NA2176', 'NA1604', 'NA2089', 'NA1344', 'NA1855']"
16085,"['NA2561', 'NA3358', 'NA3172', 'NA3316']"
16086,"['NA1139', 'NA2033', 'NA1150', 'NA1911', 'NA1193']"
16087,"['NA2967', 'NA2452', 'NA3172', 'NA3256']"
16088,"['NA1100', 'NA2089', 'NA1193', 'NA2659']"
16089,"['NA1485', 'NA2771', 'NA3566', 'NA1911', 'NA1344', 'NA1855']"
16090,"['NA1976', 'NA1078', 'NA2004', 'NA1303', 'NA1754']"
16091,"['NA3528', 'NA1825', 'NA1035', 'NA1911', 'NA1365']"
16092,"['NA3671', 'NA2561', 'NA3358', 'NA3048', 'NA2532']"
16093,"['NA3596', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA1855']"
16094,"['NA1825', 'NA1227', 'NA2328', 'NA3048', 'NA1855']"
16095,"['NA2967', 'NA1877', 'NA1150', 'NA2532']"
16096,"['NA1485', 'NA2263', 'NA1604', 'NA2328', 'NA3117']"
16097,"['NA1638', 'NA1911', 'NA1344', 'NA2532']"
16098,"['NA2993', 'NA2143', 'NA1572', 'NA1855']"
16099,"['NA3230', 'NA1705', 'NA1365', 'NA2595']"
16100,"['NA1139', 'NA2263', 'NA1572', 'NA2061']"
16101,"['NA3671', 'NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA2836']"
16102,"['NA3671', 'NA1825', 'NA1014', 'NA1911', 'NA1365']"
16103,"['NA2967', 'NA2176', 'NA1452', 'NA2863']"
16104,"['NA1976', 'NA1248', 'NA2128', 'NA1572']"
16105,"['NA1877', 'NA1150']"
16106,"['NA1139', 'NA1825', 'NA1014', 'NA2089', 'NA1193', 'NA2595']"
16107,"['NA2967', 'NA2771', 'NA3566', 'NA1911']"
16108,"['NA3021', 'NA2033', 'NA1227', 'NA2730']"
16109,"['NA1485', 'NA2218', 'NA1572', 'NA2061']"
16110,"['NA1976', 'NA1248', 'NA2328', 'NA3048', 'NA1855']"
16111,"['NA3021', 'NA1877', 'NA1440', 'NA2328', 'NA3048', 'NA1855']"
16112,"['NA1100', 'NA2143', 'NA1572', 'NA2751']"
16113,"['NA2993', 'NA1825', 'NA1014', 'NA2328', 'NA3048']"
16114,"['NA2993', 'NA1825', 'NA1398', 'NA2239', 'NA1516']"
16115,"['NA3230', 'NA2004', 'NA1398']"
16116,"['NA3596', 'NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA2730']"
16117,"['NA1139', 'NA2033', 'NA1014', 'NA2328', 'NA3048', 'NA2595']"
16118,"['NA3671', 'NA2771', 'NA3566', 'NA2751']"
16119,"['NA3021', 'NA2033', 'NA1227', 'NA2515']"
16120,"['NA2993', 'NA1877', 'NA1440', 'NA2089', 'NA1193']"
16121,"['NA3528', 'NA1877', 'NA1227', 'NA2328', 'NA3048', 'NA2836']"
16122,"['NA3596', 'NA1825', 'NA1227', 'NA2089', 'NA1193', 'NA2061']"
16123,"['NA1976', 'NA1285', 'NA2089', 'NA1365', 'NA2659']"
16124,"['NA1976', 'NA1285', 'NA1674', 'NA1344', 'NA1855']"
16125,"['NA3528', 'NA2033', 'NA1398', 'NA2532']"
16126,"['NA1976', 'NA1248', 'NA2423', 'NA3137']"
16127,"['NA1485', 'NA1877', 'NA1227', 'NA2302']"
16128,"['NA2993', 'NA2381', 'NA3137', 'NA3296', 'NA2532']"
16129,"['NA3528', 'NA2263', 'NA1638', 'NA2061']"
16130,"['NA3528', 'NA2263', 'NA1638', 'NA1797']"
16131,"['NA1733', 'NA1285', 'NA2128', 'NA1572', 'NA1797']"
16132,"['NA2176', 'NA1452', 'NA1911', 'NA1344', 'NA2659']"
16133,"['NA3528', 'NA2004', 'NA1303', 'NA1855']"
16134,"['NA3230', 'NA2143', 'NA1572', 'NA2751']"
16135,"['NA1976', 'NA1285', 'NA2423', 'NA2937', 'NA2061']"
16136,"['NA1100', 'NA1674', 'NA1398', 'NA2836']"
16137,"['NA3230', 'NA2128', 'NA1572']"
16138,"['NA2967', 'NA2263', 'NA1638', 'NA2239']"
16139,"['NA1485', 'NA2906', 'NA3734', 'NA1911', 'NA1344', 'NA2532']"
16140,"['NA2004', 'NA1303', 'NA1940']"
16141,"['NA1976', 'NA1100', 'NA2218', 'NA1572', 'NA2595']"
16142,"['NA1100', 'NA2263', 'NA1638', 'NA2532']"
16143,"['NA3528', 'NA2033', 'NA1014', 'NA1911', 'NA1344', 'NA2659']"
16144,"['NA3596', 'NA2423', 'NA3172', 'NA3256']"
16145,"['NA2033', 'NA1014', 'NA2089', 'NA1365', 'NA2595']"
16146,"['NA2993', 'NA1825', 'NA1227', 'NA2863']"
16147,"['NA3671', 'NA1825', 'NA1227', 'NA2328', 'NA3048', 'NA2730']"
16148,"['NA2967', 'NA1877', 'NA1398', 'NA2751']"
16149,"['NA3528', 'NA2906', 'NA3734', 'NA2239']"
16150,"['NA3528', 'NA2906', 'NA3734', 'NA2089', 'NA1344', 'NA1940']"
16151,"['NA1139', 'NA2423', 'NA2937', 'NA1911', 'NA1193', 'NA2659']"
16152,"['NA2967', 'NA2423', 'NA3048', 'NA1754']"
16153,"['NA3021', 'NA1877', 'NA1227', 'NA1705']"
16154,"['NA2967', 'NA1877', 'NA1035', 'NA1911', 'NA1344', 'NA1940']"
16155,"['NA3230', 'NA2143', 'NA1572', 'NA1855']"
16156,"['NA1139', 'NA2263', 'NA1638', 'NA1855']"
16157,"['NA1674', 'NA1193', 'NA2061']"
16158,"['NA3596', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA2595']"
16159,"['NA3596', 'NA2033', 'NA1227', 'NA2328', 'NA3048', 'NA1940']"
16160,"['NA1733', 'NA1078', 'NA2143', 'NA1572', 'NA1754']"
16161,"['NA3671', 'NA2381', 'NA2937', 'NA1911', 'NA1344']"
16162,"['NA3528', 'NA1825', 'NA1227', 'NA2328', 'NA3048', 'NA2532']"
16163,"['NA3596', 'NA1877', 'NA1440', 'NA1911', 'NA1344', 'NA1855']"
16164,"['NA3671', 'NA1877', 'NA1440', 'NA2089', 'NA1344', 'NA2061']"
16165,"['NA1976', 'NA1100', 'NA2595']"
16166,"['NA1285', 'NA2004', 'NA1398', 'NA2863']"
16167,"['NA1485', 'NA2033', 'NA1440', 'NA2089', 'NA1344']"
16168,"['NA3671', 'NA1877', 'NA1035', 'NA1911', 'NA1193', 'NA2659']"
16169,"['NA3596', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA2836']"
16170,"['NA1733', 'NA1285', 'NA2423', 'NA2937', 'NA1911', 'NA1365']"
16171,"['NA3596', 'NA1825', 'NA1303', 'NA2751']"
16172,"['NA1248', 'NA2423', 'NA2937', 'NA1911', 'NA1344']"
16173,"['NA3528', 'NA1797']"
16174,"['NA1139', 'NA1825', 'NA1303', 'NA2532']"
16175,"['NA3671', 'NA1674', 'NA1344', 'NA1855']"
16176,"['NA3528', 'NA2033', 'NA1014', 'NA2089', 'NA1344', 'NA1940']"
16177,"['NA1100', 'NA1911', 'NA1365', 'NA2659']"
16178,"['NA2993', 'NA1877', 'NA1150', 'NA1705', 'NA1365', 'NA2659']"
16179,"['NA2967', 'NA2816', 'NA3566', 'NA1911', 'NA1365', 'NA2595']"
16180,"['NA1485', 'NA2033', 'NA1227', 'NA1911', 'NA1193', 'NA2659']"
16181,"['NA1733', 'NA1100', 'NA2004', 'NA1398', 'NA1797']"
16182,"['NA1285', 'NA1911', 'NA1344']"
16183,"['NA3671', 'NA1825', 'NA1150', 'NA2532']"
16184,"['NA3671', 'NA2423', 'NA2937', 'NA2532']"
16185,"['NA2967', 'NA2033', 'NA1014', 'NA2361', 'NA3117']"
16186,"['NA2993', 'NA1877', 'NA1014', 'NA2659']"
16187,"['NA1285', 'NA1674', 'NA1398', 'NA2863']"
16188,"['NA3021', 'NA2033', 'NA1150', 'NA1705', 'NA1365', 'NA2659']"
16189,"['NA1733', 'NA1440', 'NA1911', 'NA1193', 'NA2595']"
16190,"['NA2993', 'NA1705', 'NA1365', 'NA2659']"
16191,"['NA3528', 'NA2263', 'NA1604', 'NA2361']"
16192,"['NA1674', 'NA1303', 'NA2061']"
16193,"['NA1976', 'NA1248', 'NA2143', 'NA1572', 'NA1940']"
16194,"['NA1139', 'NA2033', 'NA1014', 'NA1911']"
16195,"['NA1976', 'NA1100', 'NA1674', 'NA1344', 'NA2836']"
16196,"['NA3021', 'NA2263', 'NA1604', 'NA1911', 'NA1344', 'NA2532']"
16197,"['NA1733', 'NA1285', 'NA2423', 'NA3137', 'NA3296', 'NA2836']"
16198,"['NA2967', 'NA2263', 'NA1540', 'NA2730']"
16199,"['NA1976', 'NA1248', 'NA1674', 'NA1303', 'NA2061']"
16200,"['NA1485', 'NA2561', 'NA3296', 'NA2595']"
16201,"['NA3596', 'NA2771', 'NA3566', 'NA1705', 'NA1365']"
16202,"['NA2993', 'NA1825', 'NA1150', 'NA1705', 'NA1365', 'NA2595']"
16203,"['NA1485', 'NA2816', 'NA3566', 'NA2532']"
16204,"['NA3671', 'NA2089', 'NA1344', 'NA2061']"
16205,"['NA1976', 'NA1078', 'NA2328', 'NA3048', 'NA1855']"
16206,"['NA2967', 'NA2452', 'NA3048', 'NA2061']"
16207,"['NA2967', 'NA2816', 'NA3566', 'NA1911']"
16208,"['NA3021', 'NA2423', 'NA2937', 'NA1911', 'NA1344', 'NA2659']"
16209,"['NA1877', 'NA1227', 'NA1911', 'NA1193', 'NA2595']"
16210,"['NA1733', 'NA1100', 'NA2004']"
16211,"['NA1100', 'NA2263', 'NA1604', 'NA2328', 'NA3172']"
16212,"['NA3671', 'NA2263', 'NA1540', 'NA1705']"
16213,"['NA3528', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA1855']"
16214,"['NA1485', 'NA2004', 'NA1398', 'NA2730']"
16215,"['NA3021', 'NA1877', 'NA1014', 'NA1855']"
16216,"['NA2967', 'NA1877', 'NA1014', 'NA1911', 'NA1193']"
16217,"['NA3528', 'NA1877', 'NA1014', 'NA2089', 'NA1344', 'NA2659']"
16218,"['NA1485', 'NA2381', 'NA2937', 'NA1911', 'NA1344', 'NA2836']"
16219,"['NA1485', 'NA1825', 'NA1014', 'NA1911', 'NA1344', 'NA2836']"
16220,"['NA3230', 'NA2423', 'NA2937', 'NA1705']"
16221,"['NA3528', 'NA1877', 'NA1150', 'NA2089', 'NA1344', 'NA1940']"
16222,"['NA1139', 'NA1877', 'NA1440', 'NA1705', 'NA1365', 'NA2659']"
16223,"['NA1733', 'NA1078', 'NA2361', 'NA3117']"
16224,"['NA1485', 'NA2561', 'NA3296', 'NA1940']"
16225,"['NA3021', 'NA1877', 'NA1440', 'NA1911', 'NA1365']"
16226,"['NA1139', 'NA2381', 'NA3048', 'NA2595']"
16227,"['NA2967', 'NA2263', 'NA1604', 'NA1911', 'NA1193', 'NA2659']"
16228,"['NA2176', 'NA1604', 'NA2361']"
16229,"['NA1139', 'NA2381', 'NA3137', 'NA3296', 'NA1940']"
16230,"['NA3021', 'NA2004', 'NA1398', 'NA1797']"
16231,"['NA1733', 'NA1365']"
16232,"['NA1139', 'NA1877', 'NA1440']"
16233,"['NA1976', 'NA1248', 'NA1911', 'NA1365']"
16234,"['NA1440', 'NA2089', 'NA1193', 'NA2061']"
16235,"['NA2967', 'NA2328', 'NA3048']"
16236,"['NA3596', 'NA2033', 'NA1440', 'NA1911', 'NA1365', 'NA2659']"
16237,"['NA1139', 'NA1877', 'NA1014', 'NA1911', 'NA1344', 'NA2659']"
16238,"['NA2967', 'NA2033', 'NA1035', 'NA2061']"
16239,"['NA1877', 'NA1014', 'NA2328', 'NA3048', 'NA2595']"
16240,"['NA2967', 'NA2452', 'NA2937', 'NA1911', 'NA1344', 'NA2061']"
16241,"['NA3596', 'NA2239', 'NA1516']"
16242,"['NA2967', 'NA2423', 'NA3172', 'NA3256']"
16243,"['NA3021', 'NA2033', 'NA1150', 'NA1911']"
16244,"['NA2176', 'NA1452', 'NA2004', 'NA1303', 'NA2239']"
16245,"['NA1485', 'NA2004', 'NA1344', 'NA1855']"
16246,"['NA3021', 'NA1674', 'NA1398', 'NA1855']"
16247,"['NA3671', 'NA1877', 'NA1014', 'NA1911', 'NA1344']"
16248,"['NA2176', 'NA1452', 'NA2683']"
16249,"['NA2993', 'NA2423', 'NA3048', 'NA1940']"
16250,"['NA1976', 'NA1248', 'NA2128', 'NA1572', 'NA2863']"
16251,"['NA2967', 'NA1825', 'NA1227', 'NA2730']"
16252,"['NA3596', 'NA2004', 'NA1344', 'NA1940']"
16253,"['NA2993', 'NA1825', 'NA1014', 'NA1911', 'NA1365', 'NA2659']"
16254,"['NA2993', 'NA1825', 'NA1014', 'NA1855']"
16255,"['NA1139', 'NA1877', 'NA1440', 'NA2302']"
16256,"['NA1139', 'NA2452', 'NA3048', 'NA2836']"
16257,"['NA3596', 'NA1825', 'NA1014', 'NA2089', 'NA1344', 'NA2061']"
16258,"['NA1452', 'NA2004', 'NA1398', 'NA2863']"
16259,"['NA1452', 'NA2004', 'NA1398', 'NA2532']"
16260,"['NA3671', 'NA1674', 'NA1398', 'NA1705', 'NA1365']"
16261,"['NA3137', 'NA3296', 'NA1940']"
16262,"['NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA2659']"
16263,"['NA3021', 'NA1877', 'NA1440', 'NA2089', 'NA1193', 'NA2595']"
16264,"['NA1139', 'NA2033', 'NA1440', 'NA2089', 'NA1344', 'NA2659']"
16265,"['NA3671', 'NA2033', 'NA1150', 'NA2361', 'NA3117']"
16266,"['NA1976', 'NA1248', 'NA2515']"
16267,"['NA3528', 'NA2263', 'NA1572', 'NA1940']"
16268,"['NA2033', 'NA1014', 'NA1754']"
16269,"['NA3596', 'NA1825', 'NA1344']"
16270,"['NA3021', 'NA2328', 'NA3048', 'NA1940']"
16271,"['NA2993', 'NA1825', 'NA1014', 'NA2361', 'NA3117']"
16272,"['NA2967', 'NA2004', 'NA1398', 'NA2730']"
16273,"['NA1139', 'NA2381', 'NA3048', 'NA2061']"
16274,"['NA1485', 'NA1877', 'NA1014', 'NA1911', 'NA1193']"
16275,"['NA3528', 'NA2263', 'NA1604', 'NA2328', 'NA3172']"
16276,"['NA2993', 'NA2771', 'NA3652', 'NA2595']"
16277,"['NA1139', 'NA2452', 'NA3081', 'NA3256']"
16278,"['NA3596', 'NA2771', 'NA3566', 'NA1797']"
16279,"['NA3596', 'NA1825', 'NA1014', 'NA2302', 'NA1516']"
16280,"['NA1100', 'NA1674']"
16281,"['NA3528', 'NA2561', 'NA3358', 'NA3081', 'NA3256']"
16282,"['NA1398', 'NA1855']"
16283,"['NA3596', 'NA1825', 'NA1227', 'NA2361']"
16284,"['NA1139', 'NA2033', 'NA1227', 'NA1911', 'NA1344', 'NA1940']"
16285,"['NA3528', 'NA2561', 'NA3358', 'NA3048', 'NA2751']"
16286,"['NA3671', 'NA1877', 'NA1440', 'NA2328']"
16287,"['NA3671', 'NA2906', 'NA3734', 'NA1911', 'NA1344', 'NA2659']"
16288,"['NA2263', 'NA1540', 'NA1797']"
16289,"['NA2033', 'NA1014', 'NA2089', 'NA1344', 'NA2532']"
16290,"['NA1139', 'NA2033', 'NA1398', 'NA2239', 'NA1516']"
16291,"['NA1825', 'NA1150', 'NA1855']"
16292,"['NA2993', 'NA2033', 'NA1227', 'NA1705', 'NA1365', 'NA2595']"
16293,"['NA1139', 'NA1825', 'NA1398', 'NA2239', 'NA1516']"
16294,"['NA1733', 'NA1100', 'NA2218', 'NA1572', 'NA1797']"
16295,"['NA1485', 'NA1877', 'NA1035', 'NA1911', 'NA1344', 'NA2836']"
16296,"['NA1139', 'NA1911', 'NA1344', 'NA2061']"
16297,"['NA1139', 'NA1825', 'NA1014', 'NA1911', 'NA1344', 'NA2659']"
16298,"['NA2967', 'NA1825', 'NA1227', 'NA2328', 'NA3048', 'NA2751']"
16299,"['NA1825', 'NA1227', 'NA2751']"
16300,"['NA3528', 'NA2033', 'NA1227', 'NA1705']"
16301,"['NA1877', 'NA1035', 'NA1911', 'NA1193']"
16302,"['NA1139', 'NA1877', 'NA1150', 'NA2089', 'NA1344', 'NA2595']"
16303,"['NA3671', 'NA2906', 'NA3734', 'NA1705']"
16304,"['NA3671', 'NA1877', 'NA1344']"
16305,"['NA2993', 'NA2033', 'NA1440', 'NA2089', 'NA1365', 'NA2659']"
16306,"['NA2993', 'NA2143', 'NA1572', 'NA1754']"
16307,"['NA3528', 'NA1825', 'NA1150', 'NA1911', 'NA1344', 'NA1940']"
16308,"['NA1733', 'NA1035', 'NA1940']"
16309,"['NA1733', 'NA1100', 'NA1674', 'NA1303', 'NA1940']"
16310,"['NA1485', 'NA2263', 'NA1638', 'NA1911', 'NA1344', 'NA2659']"
16311,"['NA3021', 'NA2381', 'NA2937', 'NA2836']"
16312,"['NA1733', 'NA1248', 'NA2423', 'NA3048', 'NA2595']"
16313,"['NA1976', 'NA1285', 'NA2143', 'NA1572', 'NA1940']"
16314,"['NA2033', 'NA1440', 'NA2089', 'NA1344']"
16315,"['NA3596', 'NA1877', 'NA1014', 'NA2328', 'NA3048', 'NA2659']"
16316,"['NA2993', 'NA1877', 'NA1303', 'NA2239']"
16317,"['NA1139', 'NA2423', 'NA2937', 'NA2302']"
16318,"['NA3528', 'NA2128', 'NA1572', 'NA2730']"
16319,"['NA2452', 'NA2937', 'NA1911', 'NA1344', 'NA1940']"
16320,"['NA1452', 'NA1754']"
16321,"['NA1877', 'NA1035', 'NA1705', 'NA1365', 'NA2595']"
16322,"['NA3596', 'NA1877', 'NA1150', 'NA2089', 'NA1365', 'NA2595']"
16323,"['NA3021', 'NA1825', 'NA1150', 'NA2239']"
16324,"['NA1976', 'NA1150', 'NA2089', 'NA1193']"
16325,"['NA2993', 'NA1877', 'NA1227', 'NA2328', 'NA3172', 'NA3316']"
16326,"['NA1733', 'NA1285', 'NA2004', 'NA1398', 'NA2239', 'NA1516']"
16327,"['NA1733', 'NA1078', 'NA2328', 'NA3048', 'NA1940']"
16328,"['NA1733', 'NA1100', 'NA1674', 'NA1398', 'NA1754']"
16329,"['NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA2751']"
16330,"['NA1485', 'NA1825', 'NA1227', 'NA1754']"
16331,"['NA1139', 'NA1877', 'NA1035', 'NA1855']"
16332,"['NA3528', 'NA2033', 'NA1014', 'NA1705']"
16333,"['NA3528', 'NA2381', 'NA3137', 'NA3256']"
16334,"['NA3021', 'NA2033', 'NA1014', 'NA2089', 'NA1344', 'NA2532']"
16335,"['NA3528', 'NA1877', 'NA1227', 'NA2328', 'NA3117']"
16336,"['NA3230', 'NA2128', 'NA1572', 'NA2532']"
16337,"['NA3596', 'NA1825', 'NA1227', 'NA2328', 'NA3172']"
16338,"['NA3528', 'NA2033', 'NA1035', 'NA2595']"
16339,"['NA3671', 'NA2452', 'NA2937', 'NA1705', 'NA1365', 'NA2595']"
16340,"['NA2004', 'NA1398', 'NA1705', 'NA1365']"
16341,"['NA3671', 'NA2033', 'NA1440', 'NA2061']"
16342,"['NA1452', 'NA2089', 'NA1193', 'NA2659']"
16343,"['NA1976', 'NA1100', 'NA2263', 'NA1540', 'NA2239', 'NA1516']"
16344,"['NA2993', 'NA2263', 'NA1604', 'NA2328', 'NA3048', 'NA1754']"
16345,"['NA1976', 'NA1078', 'NA1911', 'NA1365']"
16346,"['NA2967', 'NA2263', 'NA1604', 'NA2089', 'NA1193', 'NA2061']"
16347,"['NA1976', 'NA1248', 'NA2423', 'NA2937', 'NA2751']"
16348,"['NA2993', 'NA1877', 'NA1398', 'NA1940']"
16349,"['NA1976', 'NA1078', 'NA2218', 'NA1572', 'NA2532']"
16350,"['NA2993', 'NA2452', 'NA2937', 'NA1911', 'NA1193', 'NA2595']"
16351,"['NA2967', 'NA2263', 'NA1604', 'NA2595']"
16352,"['NA1485', 'NA2381', 'NA2937', 'NA2361', 'NA3117']"
16353,"['NA3671', 'NA2906', 'NA3734', 'NA1911', 'NA1344', 'NA2061']"
16354,"['NA2033', 'NA1440', 'NA1911', 'NA1344', 'NA2061']"
16355,"['NA2967', 'NA1877', 'NA1150', 'NA2089', 'NA1365']"
16356,"['NA3230', 'NA2423', 'NA3137', 'NA3296', 'NA2659']"
16357,"['NA2967', 'NA2176', 'NA1540', 'NA2361']"
16358,"['NA3416', 'NA2937', 'NA2659']"
16359,"['NA1139', 'NA2033', 'NA1303', 'NA2659']"
16360,"['NA3528', 'NA1877', 'NA1035', 'NA1911', 'NA1365']"
16361,"['NA3671', 'NA1877', 'NA1227', 'NA2089', 'NA1344', 'NA2061']"
16362,"['NA3528', 'NA1877', 'NA1193']"
16363,"['NA3671', 'NA1825', 'NA1150', 'NA2730']"
16364,"['NA1485', 'NA2033', 'NA1035', 'NA1911', 'NA1344']"
16365,"['NA3596', 'NA1825', 'NA1150', 'NA2089', 'NA1344', 'NA2595']"
16366,"['NA3671', 'NA2328', 'NA3048', 'NA2751']"
16367,"['NA3021', 'NA2263', 'NA1540', 'NA2863']"
16368,"['NA1285', 'NA2423', 'NA2937', 'NA2730']"
16369,"['NA1485', 'NA2771', 'NA3566', 'NA1911', 'NA1344']"
16370,"['NA3376', 'NA3137', 'NA3296', 'NA2532']"
16371,"['NA1877', 'NA1398', 'NA1705', 'NA1365']"
16372,"['NA1733', 'NA1285', 'NA2089', 'NA1365', 'NA2595']"
16373,"['NA1485', 'NA2328', 'NA3048', 'NA1940']"
16374,"['NA1248', 'NA2515']"
16375,"['NA3596', 'NA2771', 'NA3611', 'NA2595']"
16376,"['NA3671', 'NA2381', 'NA2937', 'NA1705', 'NA1365', 'NA2659']"
16377,"['NA2993', 'NA2033', 'NA1227', 'NA2659']"
16378,"['NA2993', 'NA2423', 'NA2937', 'NA2061']"
16379,"['NA3671', 'NA1877', 'NA1227', 'NA1855']"
16380,"['NA1248', 'NA2423', 'NA2937', 'NA1911', 'NA1344', 'NA2595']"
16381,"['NA3021', 'NA1877', 'NA1440', 'NA2328', 'NA3172', 'NA3316']"
16382,"['NA2993', 'NA1825', 'NA1014', 'NA2328', 'NA3172', 'NA3316']"
16383,"['NA1452', 'NA2004', 'NA1365']"
16384,"['NA3596', 'NA2033', 'NA1440', 'NA2328', 'NA3048', 'NA2659']"
16385,"['NA2263', 'NA1638', 'NA1797']"
16386,"['NA3528', 'NA2423', 'NA2937', 'NA1911', 'NA1193']"
16387,"['NA1485', 'NA2033', 'NA1227', 'NA1911', 'NA1344', 'NA1855']"
16388,"['NA3671', 'NA2033', 'NA1440', 'NA2730']"
16389,"['NA1485', 'NA2452', 'NA2937', 'NA1705']"
16390,"['NA2033', 'NA1014', 'NA1911', 'NA1344', 'NA1940']"
16391,"['NA2993', 'NA2771', 'NA3566', 'NA2836']"
16392,"['NA1485', 'NA1877', 'NA1303', 'NA2863']"
16393,"['NA2993', 'NA1877', 'NA1227', 'NA2328', 'NA3172']"
16394,"['NA1139', 'NA1877', 'NA1227', 'NA2328']"
16395,"['NA3528', 'NA2263', 'NA1572', 'NA1754']"
16396,"['NA1976', 'NA1285', 'NA2143', 'NA1572', 'NA2239']"
16397,"['NA1877', 'NA1227', 'NA1911', 'NA1344']"
16398,"['NA2993', 'NA2033', 'NA1150', 'NA2089', 'NA1193']"
16399,"['NA1485', 'NA2423', 'NA2937', 'NA1911', 'NA1193', 'NA2061']"
16400,"['NA3021', 'NA1674', 'NA1303', 'NA2061']"
16401,"['NA3671', 'NA1877', 'NA1227', 'NA2659']"
16402,"['NA1139', 'NA1877', 'NA1014', 'NA2595']"
16403,"['NA2967', 'NA1825', 'NA1014', 'NA1911', 'NA1344', 'NA2532']"
16404,"['NA3671', 'NA1825', 'NA1014', 'NA2302']"
16405,"['NA3528', 'NA2033', 'NA1150', 'NA2089', 'NA1365']"
16406,"['NA1452', 'NA2730']"
16407,"['NA2967', 'NA2033', 'NA1227', 'NA1705', 'NA1365', 'NA2595']"
16408,"['NA3596', 'NA2004']"
16409,"['NA1733', 'NA1100', 'NA2263', 'NA1638', 'NA1911', 'NA1344']"
16410,"['NA3021', 'NA1825', 'NA1014', 'NA2328', 'NA3048', 'NA2061']"
16411,"['NA3596', 'NA1825', 'NA1398', 'NA1705', 'NA1365']"
16412,"['NA2967', 'NA2033', 'NA1035', 'NA1911', 'NA1344', 'NA2532']"
16413,"['NA1485', 'NA2033', 'NA1150', 'NA2089', 'NA1344', 'NA1940']"
